Twitter Account,raw_scores achievement_driven,raw_scores adjustment,raw_scores agreeable,raw_scores body_focus,raw_scores cold,raw_scores conscientious,raw_scores depression, raw_scores extraversion,raw_scores family_oriented,raw_scores food_focus,raw_scores friend_focus,raw_scores happiness,raw_scores health_oriented,raw_scores impulsive,raw_scores independent,raw_scores insecure,raw_scores leisure_oriented,raw_scores money_oriented,raw_scores netspeak_focus,raw_scores neuroticism,raw_scores openness,raw_scores persuasive,raw_scores power_driven,raw_scores religion_oriented,raw_scores reward_bias,raw_scores sexual_focus,raw_scores social_skills,raw_scores thinking_style,raw_scores type_a,raw_scores work_oriented,raw_scores workhorse,percentiles achievement_driven,percentiles adjustment,percentiles agreeable,percentiles body_focus,percentiles cold,percentiles conscientious,percentiles depression,percentiles extraversion,percentiles family_oriented,percentiles food_focus,percentiles friend_focus,percentiles happiness,percentiles health_oriented,percentiles impulsive,percentiles independent,percentiles insecure,percentiles leisure_oriented,percentiles money_oriented,percentiles netspeak_focus,percentiles neuroticism,percentiles openness,percentiles persuasive,percentiles power_driven,percentiles religion_oriented,percentiles reward_bias,percentiles sexual_focus,percentiles social_skills,percentiles thinking_style,percentiles type_a,percentiles work_oriented,percentiles workhorse
jameskelm,4.668378557715143,-0.06725675737585646,-0.5685247331821938,0.037864444,-0.7193998435941283,0.8910187449498291,-0.6092139427950797,3.164489340275109,2.0888407208748934,0.6058311000000001,0.41650888,5.761332521275112,0.15145778000000001,1.207160887617699,-3.798396888854942,-0.5198530976019897,2.5,1.8553577,2.5,3.2477371136400928,1.1030430221183385,-1.5770221226595451,7.9859869802374766,0.15145778000000001,1.5145777000000002,0.07572889000000001,0.7456032916805512,0.9089335179617434,9.490135159884476,2.5,-3.14457755327789,60.434065593562664,96.86773987301443,41.554673405446685,31.142922293834097,58.001125711084136,55.58137531449306,15.62816639610993,63.86475187810831,21.68901227785487,66.08577967638576,79.49413370623563,58.84549843484653,35.820644396963175,35.10575393577324,72.96665079709084,21.931775093604152,96.89273277769352,95.38132237213073,94.07607331444157,11.120963372096904,23.464636742216136,42.29576652950138,93.63975904153398,59.10967956966837,56.95157954545455,74.54798744391165,24.14325010881478,96.52374145587213,86.16526315640958,84.07462308539698,40.19759082700344
jeffdachis,3.562802158696125,0.7016671410687599,-0.11030916512781819,0.0,-2.300890307840308,0.6880200311952729,-0.6817504287886749,4.111987748438949,3.5015523337535823,0.2728513,0.13642565,5.9920942479499555,0.8185537999999999,1.88273080950906,-4.432876525488363,0.33702780015671174,1.0914052,1.3642564,0.6821282,3.208976419658489,1.2015091638110995,1.5318384698845913,6.328290426083081,0.2728513,0.8185539000000001,0.0,1.3618664056281675,-0.04819962665203925,9.918729363282951,2.5,-3.5796363121065227,32.66250481177084,98.15584759113194,50.24335253829687,26.88932439562619,21.152405762238285,49.58423884595607,14.48421655817636,85.4976673489733,52.84114401821347,50.11108361285544,46.925449091109634,63.10844321196253,81.96615254846641,48.9217835858898,60.7369386204037,39.93527079714306,67.25460799100779,86.13427921284655,46.33107202177263,10.859486566881401,26.694816625810983,87.44960055941446,69.98704435050962,76.45608739934345,31.417001488095238,38.59850307933812,45.29286098639719,85.1550610732869,91.00090888604146,84.07462308539698,32.63146190963468
famolari,6.170678214143814,1.4421242131303074,1.5985170704839327,0.34013605,-2.6862790269006105,3.404697230327602,-2.3502342782808316,4.138267472547612,2.7826361520007645,0.056689342999999996,0.11337869,6.393761626175394,0.3968254,-0.14823118397441926,-2.363289223522396,-2.8796693084399987,2.494331,1.5873017,0.17006802000000001,2.576312132100566,3.2727298939845997,-0.7210348377002336,11.072089484424751,0.11337869,2.8911565999999995,0.11337869,2.3079544839065735,1.1341736198551375,8.398431184815953,2.5,-0.4195697464731414,89.12976364978947,98.97928033380741,79.53532905193264,69.15943804303915,14.790928879624568,97.74242959506458,1.5089193507700398,85.94107229107802,35.8014132706896,39.56003278211323,44.001001112296976,70.12908056204898,54.25791772422978,13.679157134658949,91.61984279992639,1.4434610360111328,96.84877428341393,91.27089702857057,28.849913131434413,7.175494140032934,93.46991901324024,56.97148812262118,99,53.077615921430066,93.02997458764864,87.12264966654064,78.13775067912998,97.69805127704474,67.07162255672792,84.07462308539698,84.59038158914855
nikolaj,5.385992341807537,-0.6843647564738028,1.4151328152070852,0.37573806,-1.9998272196686366,0.5443310860435686,-0.210425733641338,4.308660513918707,1.9875989462536268,0.21470746,0.75147613,8.953329527482817,0.3220612,0.9335522545941188,-5.85023082566687,-0.48074544828562416,2.5,1.0198604,1.0198604,2.198929148690685,1.1642196772224191,0.7758864541195362,7.9927954199756055,0.0,1.7713364999999999,0.0,2.015045833412345,-0.6560122679510207,9.503241040545255,2.5,-3.2719793875611023,76.65337053832457,95.30323723454838,76.95030092691661,73.14526675494491,27.10301797360734,45.33746314108003,22.97573023247349,88.5558722220134,19.951476103619115,47.236021154592144,97.11520101782608,96.04709793646205,48.54532525210463,29.93111161742846,31.321393647814105,22.648373701497253,96.89273277769352,74.74012186058127,58.518625138244516,5.499715285074082,25.43231384178315,79.4340632090714,93.69189948434155,35.14827527205458,66.2118675595238,38.59850307933812,69.12751160333643,70.89201364904716,86.33374952491779,84.07462308539698,37.91520933310773
davidpaulyoung,2.869211079373753,-2.4019783352694324,0.17118917244610354,0.5623243,-0.6882065097847363,0.04390168246036086,0.7711583805626352,2.6811633311038454,1.9476832608425978,0.70290533,0.28116214,3.875809251085438,0.656045,2.3759220881901313,-6.47893872800314,0.8954956915826391,2.5,1.1246486,1.0777882,5.395788735293131,3.0036821460130376,-1.5554482419638649,7.015527194153922,0.5154639,1.1246485000000002,0.0,0.7031872358745321,-0.4438604048122414,9.012536820312313,2.5,-3.1841780309600365,18.48062532712914,87.64487366649732,55.60121136042385,89.05427807074018,58.761901619805464,31.239556092946387,46.97316320873167,49.82667649900061,19.281525022534375,70.35874375915039,65.13183868717587,24.761005809999972,72.65874016318611,59.17383991987658,20.506981967459087,53.35950737617075,96.89273277769352,78.64137246894079,60.58370967049001,32.86293897304483,89.15917799462113,42.65404141816353,82.62600949065484,95.52796330395819,42.289936625874134,38.59850307933812,22.922887413621513,76.48272494255839,78.97548996960228,84.07462308539698,39.48190410613961
TeddyDowney,6.107495883834346,-1.8813914296591856,0.08010515936400031,0.16233766,-0.9201936412304719,1.7223392556907606,-0.7896686197188023,2.4302263236366635,3.380186929299319,0.16233766,0.16233766,4.920290602175803,0.32467532,0.7346354967952538,-3.295295967924849,-0.8068036563688832,0.48701297,1.6233766,0.48701297,4.647813095486156,1.7271354599432827,-0.9547474339901636,9.571325168035468,0.0,1.6233765999999998,0.0,0.3859703831629594,-0.7000468409947119,13.245225973785033,2.5,-3.1265920566010585,88.3528440660767,90.56044259713113,53.894633928360506,46.667621244959655,52.98811309497852,77.5944408176357,12.88345226976882,42.43744856480679,49.90784119152433,44.68647003573317,50.25841819729428,42.847088638435736,48.74542598679426,26.413976459783626,81.09377715478149,17.14526820654502,43.5549904785157,91.95868929009133,39.37678384931792,23.746869368032833,46.78909113168176,52.97500114006626,99,35.14827527205458,60.9545673076923,38.59850307933812,14.871471212758221,69.64839413177175,99,84.07462308539698,40.53204915665163
kiwiquick,4.234363332489634,4.547360117036478,1.0838429379847305,0.45271627999999997,-2.7341688903961336,1.242600117286161,-1.5711958305679206,3.2273885700908895,2.8273671955090425,0.90543255,0.25150906,4.546357233431549,0.70422534,-0.04754232474833997,-0.41913821408173835,-1.8437623713252844,1.7605634,2.0120725,2.5,-1.0251140178899634,1.3584696638751028,1.4635165150696603,8.049250725957355,0.0,1.4587524699999999,0.050301809999999995,1.0757071668608185,2.7517031435560972,7.665222882107959,2.5,-2.0720540741205866,49.363804583334634,99,71.85146912727278,80.78067159175949,14.10075387104206,65.62715454457279,4.853921473639028,65.59923479036789,36.83330689075163,78.37543368471489,61.54636176086899,35.9415311742902,75.65508291092634,14.867719090570453,99,5.753605745399337,86.90587533081555,96.9664927376656,94.07607331444157,1,32.27355168906859,86.83761841133195,94.10906030749751,35.14827527205458,54.84325721153845,63.35399220039046,34.84765292619988,99,50.33643718765131,84.07462308539698,59.90223943987752
adamerlebacher,5.290590908364432,1.858384092082701,1.9192586781802254,0.10362695,-2.8802358274262523,1.2620177530098333,-1.0229519336894444,5.777410853303129,2.9603582458965545,0.5181347000000001,0.62176166,8.399123998067328,0.2072539,0.1329417494172065,-6.014513022119052,-1.7352091248252397,1.8652848999999998,2.2797927,2.5,1.0931754397997133,0.9886732444045645,2.526886648871203,7.207261675012866,0.10362695,1.8652849700000003,0.0,2.7756506955212585,-1.090071831377212,11.110251101374216,2.5,-3.3230828980449583,74.74103809667905,99,83.62577514597585,39.11242010702245,12.138977036917781,66.15607416382989,9.872067914847776,98.8834251858791,39.88550420396362,62.03677143117488,93.0988870318065,93.18903438798702,39.88199256136614,17.181317229059918,28.266880519209916,6.552585572957605,89.00425812841492,98.54895982835876,94.07607331444157,2.3125054924786785,20.011834032204025,94.25190294027635,85.44121408176709,51.50212330432521,69.38923735119047,38.59850307933812,88.84920485265371,57.83973325294117,97.95192878097994,84.07462308539698,37.03528250348747
marclipsitz,5.443134065952209,-1.5193494653981565,1.580305727998236,1.0309278,-0.6639334024936253,0.3667088840013948,0.3560128219099471,4.375485263323471,3.046416191606239,0.45819017,0.8018328,7.568406161012476,0.45819017,0.8057480669966355,-5.472384366575702,0.006658963210324886,2.2909507,1.718213,2.4054984,2.9715757459499637,0.9707824413131676,-0.4447182459619732,6.888069153377568,0.0,1.0309278800000001,0.0,1.3691868659759094,-1.007877823024253,9.957527731530844,2.5,-3.4537060545673475,77.77123199624799,92.27572801735575,79.29282156171082,99,59.36805573890614,40.14851699632401,36.055605857966775,89.48209844534617,41.92391800153938,59.15561122565055,98.03257254383546,86.25943032423335,58.85141277045951,27.66025354007423,38.78387032722792,32.46328864269091,95.10683268422844,93.53260485622638,92.99839712410919,9.345975700799727,19.4994971739166,61.59980327550861,80.56395729198103,35.14827527205458,38.83799096736597,38.59850307933812,45.559233897675185,60.442110455291875,91.35940947969807,84.07462308539698,34.74910800200858
LindaStone,4.282900169435452,2.3679075475078113,2.0094325284073076,0.53078556,-2.1505074231140497,0.35090142708085703,-1.1292244756044791,5.227962002386002,3.510105850827298,0.8492569,0.10615712,6.576419752822,1.0615711,1.193946246496605,-4.330148989057841,1.5302058907173512,2.4416136,0.7430997699999999,2.5,6.335590550832781,0.7892742376816735,3.6622930018667836,7.543436756230022,0.21231424,1.69851384,0.10615712,2.5011465766503687,0.48267684868513516,7.435623337063727,2.5,-1.4744656274168844,50.61717674462109,99,84.67283623712856,87.00883020546439,24.016934386611254,39.69077572435965,8.680454207496624,97.03113320710979,53.047875548696034,76.2824615578394,43.0721164094835,73.08251285337816,91.59060015121686,34.84842946015121,62.821599534649735,68.03192174299036,96.43999362962403,62.860725909940356,94.07607331444157,45.848248029389076,14.746819064706502,98.05116104380458,89.57815995717075,68.30505234375893,63.65274766899766,85.12435748247869,83.13643747990466,92.96309069468873,44.94534209494328,84.07462308539698,70.15085802246134
bradoneill,5.322506455576669,1.7199122888611034,2.487154605944283,0.16198704,-2.4364310031413283,1.507322344363614,-1.9347466630145664,4.658992010707753,2.110336856856209,0.9179265000000001,0.59395246,7.455813805611518,0.43196543,0.45739119320461286,-2.6902201129057275,-1.953957354262658,1.3498919999999999,2.5,2.5,2.5843497884115685,1.1440878605498441,1.9905442077865145,8.73141870969187,0.10799136000000001,2.37580993,0.0,2.3119325702192484,0.5615243178251558,8.977444129000052,2.5,-2.529991891129106,75.39300467189857,99,89.44131967178839,46.621572965975005,18.763063580501324,72.52508907964346,2.8528371294806822,92.83081872818839,22.073182401468625,78.8296936135045,91.83417388857126,85.04215576818093,56.91806727178923,21.872196344476603,88.58768578853645,5.011101985966862,76.05137030804505,99,94.07607331444157,7.21643678991197,24.77022746616766,91.0795296833611,97.55795346651102,52.20723805646366,83.9087578125,38.59850307933812,78.24844371471,93.77629244125326,78.36511860368128,84.07462308539698,51.506426943205845
OlegR,6.20715060926769,2.556119790630012,3.1810402609795148,0.21413276,-3.1606969947271146,0.26346878481332947,-1.9112081471981284,4.450086800271468,2.4116918966476133,0.28551035,0.0,6.603895877846341,0.35688793,-0.9769583360328764,-2.2175800097844713,-1.3456090569220274,0.5710207,0.9279086000000001,2.5,1.934736292858411,-0.44135516857694235,3.560264598531443,8.568048001305591,0.0,2.42683795,0.0,1.9370597069079465,0.8678505528380825,8.522005808529357,2.5,-1.7085490701146173,89.55786852829027,99,94.3212435335012,53.47007180350616,8.921330109314416,37.22053655000219,2.9448944942074173,90.45591333247101,27.850088552822022,50.73704088386262,30.301344646823317,73.52241238947072,51.211176192320586,6.310477072549374,92.75654239470965,10.125794620188243,46.90233167748584,71.02479688194181,94.07607331444157,4.522881343131499,1.037389445963683,97.82579242298223,96.98220720396506,35.14827527205458,85.06073411673553,38.59850307933812,66.49248908325268,96.26743747481491,69.68154533516426,84.07462308539698,66.26962425923794
japerk,2.7929993125100934,-4.2647338047188255,-0.2882688758071588,0.25316456,1.108753087482786,0.765310451746839,2.3984069101439194,0.8533690908847932,1.3722424864227136,0.25316456,0.0,1.2396390162010087,0.0,0.17648807128405064,-2.2350440631729347,0.26564401906602675,1.2658228,0.0,1.0126582,8.897818713280282,3.620188825830084,-1.5161656729552548,6.512924074852158,0.0,0.0,0.0,-0.2958370619321209,0.528137831271462,6.942949880215331,2.5,-1.784072513630486,17.194423408155682,72.37173013995941,46.830894040131184,58.496412375599995,91.31701893907326,51.88283871366064,84.74545573400218,8.68327870829614,11.219933609373856,49.137625253387085,30.301344646823317,2.613757936735488,25.687734709530453,17.768368940710864,92.62479489447607,38.27030412525136,73.33165752319906,28.150231938238527,58.26665382005479,79.46442348081456,96.92560528017513,43.318658498182124,73.74467664656173,35.14827527205458,10.409641873278238,38.59850307933812,4.606646954426723,93.43354000504544,33.76011405371571,84.07462308539698,64.97920840211296
StephenJPhoto,3.8604932941689647,-3.584616240782297,-1.2320055542431683,0.52962597,-0.7972671494527795,-0.4116208044719457,-0.06094617891622778,1.7777155079453946,2.7508999194814794,0.23171136000000003,0.2979146,4.3415442537854805,0.26481298000000003,1.958105201400663,-2.7535816094488963,-0.42663892063642206,1.3571665,0.9930487,2.5,5.120405922051884,0.6242749832343735,-2.3192842463901293,5.967405017185703,0.19860973,1.2909632599999998,0.06620324600000001,0.6173046909399247,0.20271523693376203,8.656906655862695,2.5,-3.9645623384888395,39.83588156550043,78.81982633373993,29.736477101147745,86.92663791777927,56.06609639942221,20.389698379348502,26.144515586012,24.967369801999695,35.09119211103233,48.07682001710386,67.08678103056131,32.35886259409703,44.20319632088745,50.506944298646964,87.93106249850905,23.642668272113088,76.27358302613865,73.67426860924627,94.07607331444157,29.329873692734097,11.187648359127152,30.32845660020156,62.01119095040971,66.32817489071321,48.521335606060596,70.57113523359159,20.53344609849481,89.35131220133837,72.39530171225498,84.07462308539698,26.457626863647306
cchrysan,6.846505169879959,2.140060430189168,2.4516668197814075,0.0,-3.159537710314166,3.5060972143084492,-0.8343991826287551,3.8233657493672,1.9777739147458866,0.0,0.4651163,7.7269724378405105,0.0,-1.117508630837359,-2.004138258390311,-2.1421509265161034,1.3953488,2.0155039,0.31007752,5.063465512425101,1.7822068197841583,0.48585713858470236,10.379776661008759,0.15503876,2.1705426,0.0,1.5313788156187482,1.2904072598279046,8.49001148116877,2.5,-0.6579192358442,95.23996108189068,99,89.13200400750813,26.88932439562619,8.932816361028001,98.1133479507666,12.265814495198212,80.04519816396932,19.78657124447611,36.90316610452883,83.65234437730503,87.85906837852644,25.687734709530453,5.4514626075630375,94.20042100583044,3.945179239090807,77.43993022059395,96.99870046774421,33.35187941473587,28.632435351719124,49.06007504264571,75.69992900724178,99,59.688223250283336,78.70495209447415,38.59850307933812,51.67942537819293,98.27379794567263,69.00581822186301,84.07462308539698,81.81046859607474
bowmanbrian,4.886732546505579,2.2990018941341615,-1.1870014004017295,0.29732408,-0.5102879551763561,3.226313762009325,-1.2735837604259799,3.0417861176104726,2.1617634889561828,0.19821606,0.14866204,5.397983503686544,0.09910803,0.2151276718808255,-4.156938365987412,-1.4988126292091442,2.5,2.5,2.5,0.1802728908030602,1.859632076703986,-1.3919144273911956,9.031253943771976,0.0,1.1397423400000002,0.049554015,0.7738600544066252,1.4274345498289762,10.829043485265586,2.5,-1.2276589772778932,65.75000708953395,99,30.497579091875608,64.07028630818579,63.10116688999668,96.96779389196068,7.237704545293601,60.39960932015512,23.014803423165482,46.420564091140484,48.49937214228269,51.97854954248884,32.17779095889758,18.304909084048447,66.28421520415846,8.578308546759931,96.89273277769352,99,94.07607331444157,1,52.25286914243242,45.446751239019605,98.38575654142032,35.14827527205458,42.839683129370634,62.99365031896274,24.9786558185497,98.6823760490583,96.9875926182304,84.07462308539698,74.00371954113027
